group,function,value,throughput_num,throughput_type,sample_measured_value,unit,iteration_count
Moderator,Moderator :: Inspect and Trace ,,,,16937393.0,ns,48
Moderator,Moderator :: Inspect and Trace ,,,,16988269.0,ns,48
Moderator,Moderator :: Inspect and Trace ,,,,16942917.0,ns,48
Moderator,Moderator :: Inspect and Trace ,,,,16954731.0,ns,48
Moderator,Moderator :: Inspect and Trace ,,,,16937954.0,ns,48
Moderator,Moderator :: Inspect and Trace ,,,,16935831.0,ns,48
Moderator,Moderator :: Inspect and Trace ,,,,16931947.0,ns,48
Moderator,Moderator :: Inspect and Trace ,,,,16950472.0,ns,48
Moderator,Moderator :: Inspect and Trace ,,,,16935672.0,ns,48
Moderator,Moderator :: Inspect and Trace ,,,,16927321.0,ns,48
Moderator,Moderator :: Inspect and Trace ,,,,16942739.0,ns,48
Moderator,Moderator :: Inspect and Trace ,,,,17006820.0,ns,48
Moderator,Moderator :: Inspect and Trace ,,,,16921995.0,ns,48
Moderator,Moderator :: Inspect and Trace ,,,,16997269.0,ns,48
Moderator,Moderator :: Inspect and Trace ,,,,16963392.0,ns,48
Moderator,Moderator :: Inspect and Trace ,,,,16939653.0,ns,48
Moderator,Moderator :: Inspect and Trace ,,,,16961445.0,ns,48
Moderator,Moderator :: Inspect and Trace ,,,,16963257.0,ns,48
Moderator,Moderator :: Inspect and Trace ,,,,16973137.0,ns,48
Moderator,Moderator :: Inspect and Trace ,,,,16955179.0,ns,48
Moderator,Moderator :: Inspect and Trace ,,,,16941422.0,ns,48
Moderator,Moderator :: Inspect and Trace ,,,,16948345.0,ns,48
Moderator,Moderator :: Inspect and Trace ,,,,16969856.0,ns,48
Moderator,Moderator :: Inspect and Trace ,,,,16966647.0,ns,48
Moderator,Moderator :: Inspect and Trace ,,,,16948059.0,ns,48
Moderator,Moderator :: Inspect and Trace ,,,,16917020.0,ns,48
Moderator,Moderator :: Inspect and Trace ,,,,16939294.0,ns,48
Moderator,Moderator :: Inspect and Trace ,,,,16941762.0,ns,48
Moderator,Moderator :: Inspect and Trace ,,,,16933594.0,ns,48
Moderator,Moderator :: Inspect and Trace ,,,,17010515.0,ns,48
Moderator,Moderator :: Inspect and Trace ,,,,16929111.0,ns,48
Moderator,Moderator :: Inspect and Trace ,,,,16962613.0,ns,48
